"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @i_ameztoy: Video via @mondoterremoti
""What a day"" refers to the fact that we have had different non-connected volcanic activity within…",FALSE,0,NA,2022-12-05 01:21:10,FALSE,NA,"1599574569748115456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sciencefandom",29,TRUE,FALSE,NA,NA
"RT @viralvdoz: https://t.co/OzckR639WV

#BREAKING #INDONESIA:#VIDEO ERUPTION OF SEMERU VOLCANO IN EAST JAVA! 
Nearly 2,000 people were evac…",FALSE,0,NA,2022-12-05 01:18:29,FALSE,NA,"1599573894242791425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","solciteo65",4,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 01:17:25,FALSE,NA,"1599573623970271232",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","srzjwalters",137,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 01:16:57,FALSE,NA,"1599573509499678720",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kurtschwehr",147,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 01:16:23,FALSE,NA,"1599573363365535745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Brandon48696392",147,TRUE,FALSE,NA,NA
"RT @wischweg: #Gunung #Semeru volcano Java Indonesia, eruption with pyroclastic flow, 04.12.20022, 11:41 local time, realtime speed   
my…",FALSE,0,NA,2022-12-05 01:13:47,FALSE,NA,"1599572710484742146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaqKoyok",57,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 01:07:39,FALSE,NA,"1599571167437651968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nameishi33",137,TRUE,FALSE,NA,NA
"RT @fajarsdq__: #semeru mountain in #lumajang #eastjava is erupting, local government is mandating the people to be evacuated immediately a…",FALSE,0,NA,2022-12-05 01:05:26,FALSE,NA,"1599570607376830464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","icalators",24,TRUE,FALSE,NA,NA
"RT @CarolynnePries1: Oh no, this is really really bad.  #semeru #eruption #volcano #gunungsemeru #gunung.  I hope everyone is ok :( https:/…",FALSE,0,NA,2022-12-05 01:05:22,FALSE,NA,"1599570594210623488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Negation2010",386,TRUE,FALSE,NA,NA
"RT @gchahal: Here's a list of 10 #volcano #eruptions that have erupted in the last seven days:

#Stromboli, Italy - Today
#Popocatépetl, Me…",FALSE,0,NA,2022-12-05 01:04:16,FALSE,NA,"1599570314626625537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jonaelrojas",80,TRUE,FALSE,NA,NA
"The burst from the highest mountain on Indonesia's main island of Java prompted authorities to raise the alert stat… https://t.co/kooAMy3nyX",FALSE,0,NA,2022-12-05 01:02:37,TRUE,NA,"1599569902507286529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MNowNews",0,FALSE,FALSE,NA,NA
"RT @CurtisSChin: ICYMI: #Indonesia 🇮🇩 Mount #Semeru has erupted again. #semeruerupsi #semeruvolcano #gunungsemeru #GunungSemeruErupsi #thev…",FALSE,0,NA,2022-12-05 01:02:28,FALSE,NA,"1599569862040248322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoRevolucion1",3,TRUE,FALSE,NA,NA
"Mount #Semeru #volcano ash NOTAM: VA TO FL500 HAS NOW DISSIPATED BUT ONGOING ERUPTION PERSISTS WITH VA OBSERVED TO… https://t.co/z7uy3VImNW",FALSE,0,NA,2022-12-05 00:59:47,TRUE,NA,"1599569189421056000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","johanstravel",0,FALSE,FALSE,NA,NA
"RT @i_ameztoy: Video via @mondoterremoti
""What a day"" refers to the fact that we have had different non-connected volcanic activity within…",FALSE,0,NA,2022-12-05 00:59:33,FALSE,NA,"1599569129832206336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TymVirginia",29,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:57:27,FALSE,NA,"1599568600565940225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","03Kembara",147,TRUE,FALSE,NA,NA
"ICYMI: #Indonesia 🇮🇩 Mount #Semeru has erupted again. #semeruerupsi #semeruvolcano #gunungsemeru… https://t.co/mpFr4p9cOz",FALSE,4,"CurtisSChin",2022-12-05 00:57:13,TRUE,"1599461140987535360","1599568540243472384","2267964218","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CurtisSChin",3,FALSE,FALSE,NA,NA
"RT @CarolynnePries1: Oh no, this is really really bad.  #semeru #eruption #volcano #gunungsemeru #gunung.  I hope everyone is ok :( https:/…",FALSE,0,NA,2022-12-05 00:56:37,FALSE,NA,"1599568391848632320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SilvanaMarcond8",386,TRUE,FALSE,NA,NA
"RT @HerryNapit: Mount Semeru eruption in Lumajang, East Java province, Indonesia. Stay safe everyone 🙏 #Semeru #Lumajang",FALSE,0,NA,2022-12-05 00:55:14,FALSE,NA,"1599568042165342209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aysa_2022",23,TRUE,FALSE,NA,NA
"RT @CurtisSChin: #Indonesia 🇮🇩 #SemeruVolcano erupts.

A high alert has been issued after the eruption of the tallest volcano in Java, the…",FALSE,0,NA,2022-12-05 00:50:22,FALSE,NA,"1599566817340841984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kaysao",8,TRUE,FALSE,NA,NA
"@mozza_fella @trinzu @61CygnaiSN1987A @onyxusone I'm updating #Semeru in the morning, probably be back tonight.",FALSE,1,"mozza_fella",2022-12-05 00:49:50,FALSE,"1599566001720303616","1599566683349602306","928354427341295616","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aliastodeskie",0,FALSE,FALSE,NA,NA
"RT @i_ameztoy: Wow, impressive #Semeru 🌋 
https://t.co/0PNk8nj893",FALSE,0,NA,2022-12-05 00:49:06,FALSE,NA,"1599566500456763393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ANU67426149",70,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 00:48:16,FALSE,NA,"1599566288892088320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tornadokid3",137,TRUE,FALSE,NA,NA
"RT @CurtisSChin: #Indonesia 🇮🇩 #SemeruVolcano erupts.

A high alert has been issued after the eruption of the tallest volcano in Java, the…",FALSE,0,NA,2022-12-05 00:45:34,FALSE,NA,"1599565609599389696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SurajRai0889",8,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 00:45:18,FALSE,NA,"1599565543719129088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DCstorms",137,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Video via @mondoterremoti
""What a day"" refers to the fact that we have had different non-connected volcanic activity within…",FALSE,0,NA,2022-12-05 00:41:55,FALSE,NA,"1599564691608862720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zygote1313",29,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 00:41:26,FALSE,NA,"1599564569906597888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","magagulamookie",82,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 00:39:19,FALSE,NA,"1599564035472912384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarioEllul6",82,TRUE,FALSE,NA,NA
"Geolocation is just over 11 km from the summit of the Mount #Semeru #volcano.... ever so slightly on a different pa… https://t.co/PbTuOWcGBz",FALSE,1,NA,2022-12-05 00:38:13,TRUE,NA,"1599563757923229696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","johanstravel",0,FALSE,FALSE,NA,NA
"RT @weatheralert15: December 04, 2022
🇮🇹 #italy | Strong eruption in Stromboli volcano in this moment
#volcan #volcano #semeruerupsi
#semer…",FALSE,0,NA,2022-12-05 00:37:56,FALSE,NA,"1599563687827996673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShahBerbicara",18,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Ongoing Eruption…..

Stay healthy there everyone !

Footage: 🎥  live via YT  CCTV Seremu https:/…",FALSE,0,NA,2022-12-05 00:37:44,FALSE,NA,"1599563639794855936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShahBerbicara",17,TRUE,FALSE,NA,NA
"RT @gchahal: Here's a list of 10 #volcano #eruptions that have erupted in the last seven days:

#Stromboli, Italy - Today
#Popocatépetl, Me…",FALSE,0,NA,2022-12-05 00:35:40,FALSE,NA,"1599563116580200449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Weescot4",80,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 00:35:33,FALSE,NA,"1599563090789826560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SultanA34668423",82,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 00:35:13,FALSE,NA,"1599563005326372864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JayCharles72",137,TRUE,FALSE,NA,NA
"RT @gchahal: BREAKING: #BNNIndonesia Reports

Following Mount #Semeru's #eruption, nearly 2,000 people were evacuated from the Indonesian i…",FALSE,0,NA,2022-12-05 00:34:46,FALSE,NA,"1599562893401284608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SupermanIFB",36,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 00:34:01,FALSE,NA,"1599562703089315841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_NOLA_jane",82,TRUE,FALSE,NA,NA
"RT @WED_explorer: Indonesia's Mount #Semeru #volcano has erupted, sending ash billowing into the sky.🌋
Most roads have been closed since th…",FALSE,0,NA,2022-12-05 00:33:14,FALSE,NA,"1599562506204504064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OhBabbling",15,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:32:54,FALSE,NA,"1599562420925911040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Birkeland2nd",147,TRUE,FALSE,NA,NA
"RT @CarolynnePries1: Oh no, this is really really bad.  #semeru #eruption #volcano #gunungsemeru #gunung.  I hope everyone is ok :( https:/…",FALSE,0,NA,2022-12-05 00:31:36,FALSE,NA,"1599562095359455232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JanetteGuzmn2",386,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:29:44,FALSE,NA,"1599561625811701761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aliastodeskie",147,TRUE,FALSE,NA,NA
"RT @Jogja_Uncover: Via @ar_etsch 

#Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without moti…",FALSE,0,NA,2022-12-05 00:28:58,FALSE,NA,"1599561433725177857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","K1L1O",101,TRUE,FALSE,NA,NA
"RT @CarolynnePries1: Oh no, this is really really bad.  #semeru #eruption #volcano #gunungsemeru #gunung.  I hope everyone is ok :( https:/…",FALSE,0,NA,2022-12-05 00:28:16,FALSE,NA,"1599561256398376960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ediee_Lee",386,TRUE,FALSE,NA,NA
"RT @nexta_tv: On the island of #Java in #Indonesia, the volcano #Semeru has erupted. Authorities issued a warning about the danger of the m…",FALSE,0,NA,2022-12-05 00:28:13,FALSE,NA,"1599561242297131008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ediee_Lee",99,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Wow, impressive #Semeru 🌋 
https://t.co/0PNk8nj893",FALSE,0,NA,2022-12-05 00:24:52,FALSE,NA,"1599560399481102336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","J_Wise_geology",70,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:24:00,FALSE,NA,"1599560182056767488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moises18102019",147,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:22:38,FALSE,NA,"1599559836697759745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","J_Wise_geology",147,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 00:21:40,FALSE,NA,"1599559596380942336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","J_Wise_geology",137,TRUE,FALSE,NA,NA
"RT @ElkhanRahimov: Mr. Ridwan Sobri, Head of Emergencies and Recovery of Indonesian Red Cross provides information of @palangmerah work in…",FALSE,0,NA,2022-12-05 00:21:26,FALSE,NA,"1599559537895219202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sibatindonesia",3,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:20:50,FALSE,NA,"1599559385822683141",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anonima_mente",147,TRUE,FALSE,NA,NA
"RT @WIONews: Indonesia's Mount #Semeru volcano erupts

Hundreds evacuated after volcano eruption

Eruption prompts Tsunami fears in Japan…",FALSE,0,NA,2022-12-05 00:20:34,FALSE,NA,"1599559320047611904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sibatindonesia",12,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 00:20:29,FALSE,NA,"1599559297306066944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Smith_mountian",82,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 00:20:27,FALSE,NA,"1599559290586472448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mister_LeWolf",137,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:20:06,FALSE,NA,"1599559199503290369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dy_Co_Ec",147,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:16:38,FALSE,NA,"1599558326475710464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gico58",147,TRUE,FALSE,NA,NA
"RT @Jogja_Uncover: Via @ar_etsch 

#Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without moti…",FALSE,0,NA,2022-12-05 00:14:24,FALSE,NA,"1599557767534379008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bocahkacang_",101,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:14:18,FALSE,NA,"1599557740300734464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Retiremyass",147,TRUE,FALSE,NA,NA
"RT @i_ameztoy: #Semeru volcano 🌋 2022-12-04

The pyroclastic flow was also captured by #Landsat9 🛰️ @NASA_Landsat. East Java province, #Ind…",FALSE,0,NA,2022-12-05 00:13:55,FALSE,NA,"1599557645559472128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanjecisel",14,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Wow, impressive #Semeru 🌋 
https://t.co/0PNk8nj893",FALSE,0,NA,2022-12-05 00:13:45,FALSE,NA,"1599557601213448193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanjecisel",70,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:13:18,FALSE,NA,"1599557490785804288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","subisaja",147,TRUE,FALSE,NA,NA
"RT @TheWatchers_: #ICYMI Massive eruption at Semeru volcano, volcanic ash up to 15.2 km (50 000 feet) a.s.l., Indonesia https://t.co/3nOYNE…",FALSE,0,NA,2022-12-05 00:13:01,FALSE,NA,"1599557416734973952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Volcanian_",10,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 00:12:21,FALSE,NA,"1599557248707366912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Retiremyass",137,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-05 00:09:47,FALSE,NA,"1599556603560484865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ZeroOne33408052",82,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-05 00:06:35,FALSE,NA,"1599555797364932608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Birkeland2nd",137,TRUE,FALSE,NA,NA
"RT @LoveWorld_Peopl: #BREAKING #INDONESIA

🔴INDONESIA :#VIDEO ERUPTION OF SEMERU VOLCANO IN EAST JAVA! 

Nearly 2,000 people were evacuated…",FALSE,0,NA,2022-12-05 00:04:56,FALSE,NA,"1599555384993542144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UNICORN15011015",14,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:04:26,FALSE,NA,"1599555257079517184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MemoAD",147,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-05 00:03:59,FALSE,NA,"1599555146677374977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JahiroPolo",147,TRUE,FALSE,NA,NA
"RT @gchahal: Here's a list of 10 #volcano #eruptions that have erupted in the last seven days:

#Stromboli, Italy - Today
#Popocatépetl, Me…",FALSE,0,NA,2022-12-05 00:03:16,FALSE,NA,"1599554963520118787",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caracasflat",80,TRUE,FALSE,NA,NA
"RT @WED_explorer: Indonesia's Mount #Semeru #volcano has erupted, sending ash billowing into the sky.🌋
Most roads have been closed since th…",FALSE,0,NA,2022-12-05 00:01:43,FALSE,NA,"1599554574574321665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ivokun",15,TRUE,FALSE,NA,NA
"RT @i_ameztoy: Video via @mondoterremoti
""What a day"" refers to the fact that we have had different non-connected volcanic activity within…",FALSE,0,NA,2022-12-05 00:00:56,FALSE,NA,"1599554377093500928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanjecisel",29,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-04 23:58:45,FALSE,NA,"1599553828369551361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","58panchita",82,TRUE,FALSE,NA,NA
"RT @gchahal: WATCH: #BNNIndonesia Reports

Mount #Semeru, Indonesia's tallest #volcano, erupted on Sunday, sending a massive column of ash…",FALSE,0,NA,2022-12-04 23:58:23,FALSE,NA,"1599553735629627392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThuinMarcia",82,TRUE,FALSE,NA,NA
"RT @volcanodiscover: #Semeru #volcano (East Java, Indonesia): massive hot avalanches threaten villages - The volcano showed very dramatic a…",FALSE,0,NA,2022-12-04 23:57:07,FALSE,NA,"1599553417604890626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Volcanian_",23,TRUE,FALSE,NA,NA
"RT @TheWatchers_: #ICYMI Massive eruption at Semeru volcano, volcanic ash up to 15.2 km (50 000 feet) a.s.l., Indonesia https://t.co/3nOYNE…",FALSE,0,NA,2022-12-04 23:56:17,FALSE,NA,"1599553205440024578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xhertx",10,TRUE,FALSE,NA,NA
"RT @kosmi64833127: Eruption of #Semeru #volcano in #Indonesia.

SWIR image taken today by #Landsat-9.

Data processed in @sentinel_hub 

#S…",FALSE,0,NA,2022-12-04 23:54:40,FALSE,NA,"1599552798508523520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Volcanian_",137,TRUE,FALSE,NA,NA
"RT @weatheralert15: December 04, 2022
🇮🇹 #italy | Strong eruption in Stromboli volcano in this moment
#volcan #volcano #semeruerupsi
#semer…",FALSE,0,NA,2022-12-04 23:52:42,FALSE,NA,"1599552306244378626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alvinlibra2018",18,TRUE,FALSE,NA,NA
"RT @ar_etsch: #Semeru #Volcano #Indonesia

Eruption 2022.12.04 

Plume in motion

📸🛰#Landsat8-9 

Footage(without motion) : @USGSLandsat @s…",FALSE,0,NA,2022-12-04 23:51:35,FALSE,NA,"1599552023091109888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arumdani_p",147,TRUE,FALSE,NA,NA
"RT @gchahal: Here's a list of 10 #volcano #eruptions that have erupted in the last seven days:

#Stromboli, Italy - Today
#Popocatépetl, Me…",FALSE,0,NA,2022-12-04 23:51:16,FALSE,NA,"1599551945018343424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","afterhispassion",80,TRUE,FALSE,NA,NA
